,g1,g2
896784,EIF2S1,IFITM3
896785,EIF2S1,IGF2BP3
896786,EIF2S1,ILF2
896787,EIF2S1,ILF3
896788,EIF2S1,ITGA4
896789,EIF2S1,KRAS
896790,EIF2S1,KHSRP
896791,EIF2S1,LGALS9
896792,EIF2S1,LMBR1L
896793,EIF2S1,LOC255308
896794,EIF2S1,M
896795,EIF2S1,MAB21L2
896796,EIF2S1,MAD2L2
896797,EIF2S1,MAFB
896798,EIF2S1,MAP2K2
896799,EIF2S1,MAP4
896800,EIF2S1,MARS
896801,EIF2S1,MAST3
896802,EIF2S1,METAP2
896803,EIF2S1,MMS19
896804,EIF2S1,MTDH
896805,EIF2S1,MTIF2
896806,EIF2S1,MYC
896807,EIF2S1,MAPK1
896808,EIF2S1,NCOA5
896809,EIF2S1,NFX1
896810,EIF2S1,NMRAL1
896811,EIF2S1,NPM1
896812,EIF2S1,NR2C2
896813,EIF2S1,NRP1
896814,EIF2S1,NTRK1
896815,EIF2S1,NUP205
896816,EIF2S1,NUPR1
896817,EIF2S1,ORF10
896818,EIF2S1,ORF3A
896819,EIF2S1,ORF3B
896820,EIF2S1,ORF50
896821,EIF2S1,ORF6
896822,EIF2S1,ORF7A
896823,EIF2S1,ORF7B
896824,EIF2S1,ORF8
896825,EIF2S1,ORF9B
896826,EIF2S1,P4HB
896827,EIF2S1,PARK2
896828,EIF2S1,PCBP3
896829,EIF2S1,PDHA1
896830,EIF2S1,PHB
896831,EIF2S1,PHLPP1
896832,EIF2S1,PIH1D1
896833,EIF2S1,PINK1
896834,EIF2S1,PLEKHA4
896835,EIF2S1,POLR2G
896836,EIF2S1,POP1
896837,EIF2S1,PPP1R15A
896838,EIF2S1,PRKCA
896839,EIF2S1,PRKDC
896840,EIF2S1,PRMT5
896841,EIF2S1,PRMT7
896842,EIF2S1,PRPF8
896843,EIF2S1,PSPC1
896844,EIF2S1,PTPN2
896845,EIF2S1,PLCB1
896846,EIF2S1,PSMD6
896847,EIF2S1,QARS
896848,EIF2S1,RAB11A
896849,EIF2S1,RAD21
896850,EIF2S1,RBM39
896851,EIF2S1,RBM42
896852,EIF2S1,RBM8A
896853,EIF2S1,RECQL4
896854,EIF2S1,REST
896855,EIF2S1,RILP
896856,EIF2S1,RIOK1
896857,EIF2S1,RIT1
896858,EIF2S1,RNF2
896859,EIF2S1,RNF43
896860,EIF2S1,RPA1
896861,EIF2S1,RPA2
896862,EIF2S1,RPA3
896863,EIF2S1,RPL13
896864,EIF2S1,RPL15
896865,EIF2S1,RPL19
896866,EIF2S1,RPL27A
896867,EIF2S1,RPL4
896868,EIF2S1,RPL7A
896869,EIF2S1,RPLP0
896870,EIF2S1,RPN1
896871,EIF2S1,RPS16
896872,EIF2S1,RPS27L
896873,EIF2S1,RARS
896874,EIF2S1,RGS14
896875,EIF2S1,RPA1
896876,EIF2S1,RPL13
896877,EIF2S1,RPL27
896878,EIF2S1,RPL35
896879,EIF2S1,RPL7A
896880,EIF2S1,RRBP1
896881,EIF2S1,S
896882,EIF2S1,SDHA
896883,EIF2S1,SFN
896884,EIF2S1,SNRNP70
896885,EIF2S1,SOD1
896886,EIF2S1,SPDL1
896887,EIF2S1,SRP68
896888,EIF2S1,SRP72
896889,EIF2S1,SRP9
896890,EIF2S1,STAU1
896891,EIF2S1,STRN
896892,EIF2S1,SYVN1
896893,EIF2S1,SET
896894,EIF2S1,SNCA
896895,EIF2S1,SRSF6
896896,EIF2S1,SUMO3
896897,EIF2S1,TERT
896898,EIF2S1,TMED9
896899,EIF2S1,TNIP2
896900,EIF2S1,TOE1
896901,EIF2S1,TRIM11
896902,EIF2S1,TRIM14
896903,EIF2S1,TRIM28
896904,EIF2S1,TRIM31
896905,EIF2S1,TFE3
896906,EIF2S1,TIA1
896907,EIF2S1,UBA5
896908,EIF2S1,UFL1
896909,EIF2S1,UGGT1
896910,EIF2S1,UPF1
896911,EIF2S1,USP14
896912,EIF2S1,UPF1
896913,EIF2S1,VAC14
896914,EIF2S1,VCAM1
896915,EIF2S1,VCP
896916,EIF2S1,WDR5
896917,EIF2S1,WWP2
896918,EIF2S1,XPO1
896919,EIF2S1,XRCC5
896920,EIF2S1,XRCC6
896921,EIF2S1,YBX1
896922,EIF2S1,YWHAZ
896923,EIF2S1,ZC3H18
896924,EIF2S1,DNMT1
896925,EIF2S1,EIF2S1
896926,EIF2S1,NSP1
896927,EIF2S1,NSP13
896928,EIF2S1,NSP14
896929,EIF2S1,NSP3
896930,EIF2S1,NSP4
896931,EIF2S1,NSP5
896932,EIF2S1,NSP6
896933,EIF2S1,XPO1
902374,EIF4G2,26-29-P
902375,EIF4G2,ACTL6A
902376,EIF4G2,ARL2
902377,EIF4G2,ATG16L1
902378,EIF4G2,APC2
902379,EIF4G2,ATG16L1
902380,EIF4G2,BAG2
902381,EIF4G2,BIRC3
902382,EIF4G2,BRD4
902383,EIF4G2,C18ORF8
902384,EIF4G2,C1QTNF9
902385,EIF4G2,C9ORF114
902386,EIF4G2,C9ORF78
902387,EIF4G2,CAMK2A
902388,EIF4G2,CCNF
902389,EIF4G2,CD74
902390,EIF4G2,CDC40
902391,EIF4G2,CDH1
902392,EIF4G2,CDK9
902393,EIF4G2,CENPM
902394,EIF4G2,CENPP
902395,EIF4G2,CG13067
902396,EIF4G2,CG13157
902397,EIF4G2,CG13427
902398,EIF4G2,CG13857
902399,EIF4G2,CG14563
902400,EIF4G2,CG17018
902401,EIF4G2,CG3548
902402,EIF4G2,CG3589
902403,EIF4G2,CG3961
902404,EIF4G2,CG40160
902405,EIF4G2,CG42565
902406,EIF4G2,CG4998
902407,EIF4G2,CG6933
902408,EIF4G2,CG7548
902409,EIF4G2,CHD3
902410,EIF4G2,CHD4
902411,EIF4G2,CIT
902412,EIF4G2,CREBBP
902413,EIF4G2,CSNK2A2
902414,EIF4G2,CYLD
902415,EIF4G2,CYP1A1
902416,EIF4G2,CASP3
902417,EIF4G2,CDA5
902418,EIF4G2,CHD64
902419,EIF4G2,CPR72EA
902420,EIF4G2,CYCB
902421,EIF4G2,CYP4G1
902422,EIF4G2,D2HGDH
902423,EIF4G2,DCUN1D1
902424,EIF4G2,DDX3X
902425,EIF4G2,DDX60
902426,EIF4G2,DNAJB6
902427,EIF4G2,DNAJC8
902428,EIF4G2,DUT
902429,EIF4G2,DCUN1D1
902430,EIF4G2,EFTUD2
902431,EIF4G2,EGFR
902432,EIF4G2,EIF3A
902433,EIF4G2,EIF3B
902434,EIF4G2,EIF3C
902435,EIF4G2,EIF3F
902436,EIF4G2,EIF3H
902437,EIF4G2,EIF4A1
902438,EIF4G2,EIF4A2
902439,EIF4G2,EIF4B
902440,EIF4G2,EIF4E
902441,EIF4G2,EIF4G1
902442,EIF4G2,EIF4G3
902443,EIF4G2,EIF4H
902444,EIF4G2,EMG1
902445,EIF4G2,ESR1
902446,EIF4G2,ESR2
902447,EIF4G2,EXOSC2
902448,EIF4G2,EIF2S1
902449,EIF4G2,EIF2S2
902450,EIF4G2,EIF3A
902451,EIF4G2,EIF3E
902452,EIF4G2,EIF3I
902453,EIF4G2,EIF4E
902454,EIF4G2,EIF4G1
902455,EIF4G2,EIF4G2
902456,EIF4G2,EIF5
902457,EIF4G2,FAM24B
902458,EIF4G2,FAM50A
902459,EIF4G2,FN1
902460,EIF4G2,FZR1
902461,EIF4G2,G3BP1
902462,EIF4G2,GBF1
902463,EIF4G2,GEMIN2
902464,EIF4G2,GGH
902465,EIF4G2,GNL2
902466,EIF4G2,GTPBP4
902467,EIF4G2,HDAC2
902468,EIF4G2,HIST1H4A
902469,EIF4G2,HSPA1A
902470,EIF4G2,HSPA5
902471,EIF4G2,HSPA8
902472,EIF4G2,HSPB1
902473,EIF4G2,HTRA4
902474,EIF4G2,ITGA4
902475,EIF4G2,ITGB1
902476,EIF4G2,ITGB3
902477,EIF4G2,KARS
902478,EIF4G2,KIF23
902479,EIF4G2,KRAS
902480,EIF4G2,LMBR1L
902481,EIF4G2,LONP1
902482,EIF4G2,MAD2L1
902483,EIF4G2,MAGEA1
902484,EIF4G2,MAGEA6
902485,EIF4G2,MAPRE1
902486,EIF4G2,MARS
902487,EIF4G2,MCM2
902488,EIF4G2,METAP2
902489,EIF4G2,METTL21B
902490,EIF4G2,MFAP1
902491,EIF4G2,MKNK1
902492,EIF4G2,MTNR1B
902493,EIF4G2,MYC
902494,EIF4G2,NAA40
902495,EIF4G2,NAMPT
902496,EIF4G2,NDUFA2
902497,EIF4G2,NFYC
902498,EIF4G2,NGEF
902499,EIF4G2,NIN
902500,EIF4G2,NPM1
902501,EIF4G2,NTRK1
902502,EIF4G2,NUP43
902503,EIF4G2,NMDA1
902504,EIF4G2,OAT
902505,EIF4G2,OGFOD1
902506,EIF4G2,OGT
902507,EIF4G2,ORF3
902508,EIF4G2,OTUD4
902509,EIF4G2,OXCT1
902510,EIF4G2,PARK2
902511,EIF4G2,PARP1
902512,EIF4G2,PCBP1
902513,EIF4G2,PGK1
902514,EIF4G2,PHLPP1
902515,EIF4G2,PLEKHA4
902516,EIF4G2,PMF1
902517,EIF4G2,PML
902518,EIF4G2,PNMA2
902519,EIF4G2,POLA1
902520,EIF4G2,POLDIP3
902521,EIF4G2,POLN
902522,EIF4G2,PPP2R2A
902523,EIF4G2,PYCR2
902524,EIF4G2,PGI
902525,EIF4G2,QPRT
902526,EIF4G2,RAB7A
902527,EIF4G2,RAD51
902528,EIF4G2,RBM17
902529,EIF4G2,RC3H2
902530,EIF4G2,RECQL4
902531,EIF4G2,RINT1
902532,EIF4G2,RNF126
902533,EIF4G2,RPA2
902534,EIF4G2,RPL10
902535,EIF4G2,RPL11
902536,EIF4G2,RPL3
902537,EIF4G2,RPL35A
902538,EIF4G2,RPS20
902539,EIF4G2,RPSA
902540,EIF4G2,RAB40
902541,EIF4G2,RNF183
902542,EIF4G2,RPS25
902543,EIF4G2,SERBP1
902544,EIF4G2,SKIL
902545,EIF4G2,SLIRP
902546,EIF4G2,SMG6
902547,EIF4G2,SPDL1
902548,EIF4G2,SUMO2
902549,EIF4G2,SLD5
902550,EIF4G2,TAF2
902551,EIF4G2,TANK
902552,EIF4G2,TGM1
902553,EIF4G2,TJP2
902554,EIF4G2,TRAF2
902555,EIF4G2,TMEM173
902556,EIF4G2,UBQLN2
902557,EIF4G2,UNK
902558,EIF4G2,UNK
902559,EIF4G2,VCP
902560,EIF4G2,WWP2
902561,EIF4G2,XPO1
902562,EIF4G2,YTHDF2
902563,EIF4G2,YTHDF3
902564,EIF4G2,ZBTB7A
902565,EIF4G2,ZC3HAV1
902566,EIF4G2,BIRC5.1-A
902567,EIF4G2,CATHD
902568,EIF4G2,EIF-4E
902569,EIF4G2,EIF4E-3
902570,EIF4G2,EIF4E-7
902571,EIF4G2,EIF4G2
902572,EIF4G2,EIF4G2
902573,EIF4G2,HALE
902574,EIF4G2,MBL
902575,EIF4G2,MOD(R)
902576,EIF4G2,NSP1
902577,EIF4G2,PABP
902578,EIF4G2,PPP2R2A
902579,EIF4G2,PPP2R2B
902580,EIF4G2,ROGDI
902581,EIF4G2,RTI
902582,EIF4G2,SHI
907523,EXOC7,ABI2
907524,EXOC7,AKTIP
907525,EXOC7,ANGPT4
907526,EXOC7,APEX1
907527,EXOC7,ARMC5
907528,EXOC7,ARPC1A
907529,EXOC7,BBS1
907530,EXOC7,BBS2
907531,EXOC7,BBS4
907532,EXOC7,BTNL9
907533,EXOC7,C15ORF59
907534,EXOC7,C3ORF18
907535,EXOC7,C9ORF78
907536,EXOC7,CA14
907537,EXOC7,CCDC114
907538,EXOC7,CCDC85B
907539,EXOC7,CCHCR1
907540,EXOC7,CD274
907541,EXOC7,CD40
907542,EXOC7,CD70
907543,EXOC7,CDC5L
907544,EXOC7,CDC73
907545,EXOC7,CFTR
907546,EXOC7,CLUAP1
907547,EXOC7,COG6
907548,EXOC7,COMTD1
907549,EXOC7,CT55
907550,EXOC7,CUL3
907551,EXOC7,CXCR4
907552,EXOC7,DAD4
907553,EXOC7,DDX58
907554,EXOC7,DISC1
907555,EXOC7,DLG3
907556,EXOC7,DSN1
907557,EXOC7,DTNBP1
907558,EXOC7,EFNB1
907559,EXOC7,EGFR
907560,EXOC7,EGLN3
907561,EXOC7,EPHA1
907562,EXOC7,ESR2
907563,EXOC7,EXOC1
907564,EXOC7,EXOC2
907565,EXOC7,EXOC3
907566,EXOC7,EXOC3L1
907567,EXOC7,EXOC4
907568,EXOC7,EXOC5
907569,EXOC7,EXOC6
907570,EXOC7,EXOC6B
907571,EXOC7,EXOC8
907572,EXOC7,EXOC7
907573,EXOC7,FAM103A1
907574,EXOC7,FBXO28
907575,EXOC7,FCGRT
907576,EXOC7,FPR1
907577,EXOC7,GPR17
907578,EXOC7,GPR182
907579,EXOC7,GPR45
907580,EXOC7,GRIN2B
907581,EXOC7,GYPA
907582,EXOC7,GRIA1
907583,EXOC7,GRIA2
907584,EXOC7,HGS
907585,EXOC7,HIST1H2AB
907586,EXOC7,HIST1H2BB
907587,EXOC7,HIST1H4A
907588,EXOC7,HNRNPU
907589,EXOC7,IFT20
907590,EXOC7,IFT57
907591,EXOC7,IL1R2
907592,EXOC7,K8.1
907593,EXOC7,KDM1A
907594,EXOC7,KIF5B
907595,EXOC7,KIFC3
907596,EXOC7,KXD1
907597,EXOC7,LMBR1L
907598,EXOC7,M
907599,EXOC7,MINA
907600,EXOC7,MOV10
907601,EXOC7,MSGN1
907602,EXOC7,NPTN
907603,EXOC7,NTRK1
907604,EXOC7,NUP62
907605,EXOC7,NXF1
907606,EXOC7,ORF6
907607,EXOC7,PLEKHA4
907608,EXOC7,PLEKHF2
907609,EXOC7,PNKD
907610,EXOC7,POC1B
907611,EXOC7,PRPF19
907612,EXOC7,PTRF
907613,EXOC7,RAB11A
907614,EXOC7,RALY
907615,EXOC7,RHOQ
907616,EXOC7,RPL37
907617,EXOC7,RTN4IP1
907618,EXOC7,S100A6
907619,EXOC7,SAPCD2
907620,EXOC7,SCN2B
907621,EXOC7,SEC24
907622,EXOC7,SEMA4C
907623,EXOC7,SHMT2
907624,EXOC7,SIGLECL1
907625,EXOC7,SMARCE1
907626,EXOC7,SNAPIN
907627,EXOC7,SNW1
907628,EXOC7,SSC5D
907629,EXOC7,STX11
907630,EXOC7,SHANK3
907631,EXOC7,TACSTD2
907632,EXOC7,TBK1
907633,EXOC7,TCP10
907634,EXOC7,TM4SF5
907635,EXOC7,TNFSF13B
907636,EXOC7,TPM1
907637,EXOC7,TRAF4
907638,EXOC7,TRIM54
907639,EXOC7,TSKS
907640,EXOC7,UNC93B1
907641,EXOC7,USHBP1
907642,EXOC7,WAS
907643,EXOC7,YAE1D1
907644,EXOC7,ZC3H14
908938,EXOSC1,A2M
908939,EXOSC1,AICDA
908940,EXOSC1,APP
908941,EXOSC1,ASB9
908942,EXOSC1,ATG16L1
908943,EXOSC1,ATG16L1
908944,EXOSC1,BAG3
908945,EXOSC1,BAZ1B
908946,EXOSC1,BTBD9
908947,EXOSC1,C1D
908948,EXOSC1,CDC37
908949,EXOSC1,CPSF7
908950,EXOSC1,DDIT4L
908951,EXOSC1,DDRGK1
908952,EXOSC1,DGKD
908953,EXOSC1,DIS3
908954,EXOSC1,DIS3L
908955,EXOSC1,DMRTB1
908956,EXOSC1,DYNC2H1
908957,EXOSC1,DYRK1A
908958,EXOSC1,DDX3X
908959,EXOSC1,DDX60
908960,EXOSC1,ECSIT
908961,EXOSC1,EIF2S2
908962,EXOSC1,EIF4E2
908963,EXOSC1,ESR1
908964,EXOSC1,ESR2
908965,EXOSC1,EXOC6
908966,EXOSC1,EXOSC10
908967,EXOSC1,EXOSC2
908968,EXOSC1,EXOSC3
908969,EXOSC1,EXOSC4
908970,EXOSC1,EXOSC5
908971,EXOSC1,EXOSC6
908972,EXOSC1,EXOSC7
908973,EXOSC1,EXOSC8
908974,EXOSC1,EXOSC9
908975,EXOSC1,EXOSC1
908976,EXOSC1,FASN
908977,EXOSC1,FHL3
908978,EXOSC1,FOXA1
908979,EXOSC1,FZR1
908980,EXOSC1,FOXP3
908981,EXOSC1,GIGYF2
908982,EXOSC1,GRB10
908983,EXOSC1,HBS1L
908984,EXOSC1,HIST1H4A
908985,EXOSC1,KCTD1
908986,EXOSC1,KCTD10
908987,EXOSC1,KRAS
908988,EXOSC1,LNX1
908989,EXOSC1,LSM3
908990,EXOSC1,LSM3
908991,EXOSC1,MAST1
908992,EXOSC1,METTL22
908993,EXOSC1,MORF4L2
908994,EXOSC1,MPHOSPH6
908995,EXOSC1,NBR1
908996,EXOSC1,NCOR1
908997,EXOSC1,NOS3
908998,EXOSC1,NSUN5
908999,EXOSC1,NUP160
909000,EXOSC1,OASL
909001,EXOSC1,PAK7
909002,EXOSC1,PARP1
909003,EXOSC1,PLEKHA4
909004,EXOSC1,PRRC2B
909005,EXOSC1,PTAR1
909006,EXOSC1,PTEN
909007,EXOSC1,RBM7
909008,EXOSC1,RBPMS
909009,EXOSC1,REL
909010,EXOSC1,RFC2
909011,EXOSC1,RIT1
909012,EXOSC1,RNF32
909013,EXOSC1,RPL17
909014,EXOSC1,RPL27A
909015,EXOSC1,RPL9
909016,EXOSC1,RPS15A
909017,EXOSC1,RPS16
909018,EXOSC1,RPS20
909019,EXOSC1,RPS25
909020,EXOSC1,RPS4X
909021,EXOSC1,RBM14
909022,EXOSC1,SF1
909023,EXOSC1,SH3GLB2
909024,EXOSC1,SKIV2L2
909025,EXOSC1,SNRNP70
909026,EXOSC1,SRP9
909027,EXOSC1,SRPK3
909028,EXOSC1,TBL3
909029,EXOSC1,TCF4
909030,EXOSC1,TEX11
909031,EXOSC1,THOP1
909032,EXOSC1,TRIM28
909033,EXOSC1,UPF2
909034,EXOSC1,WDR36
909035,EXOSC1,WDR83
909036,EXOSC1,XRN1
909037,EXOSC1,ZC3H18
909038,EXOSC1,ZCCHC8
909039,EXOSC1,ZFC3H1
909040,EXOSC1,ZNF143
909041,EXOSC1,ZNF76
909042,EXOSC1,NSP2
909043,EXOSC1,NSP8
909044,EXOSC1,NSP8AB
909045,EXOSC1,REV
909848,EXOSC6,ACOT7
909849,EXOSC6,AICDA
909850,EXOSC6,ANLN
909851,EXOSC6,ARIH2
909852,EXOSC6,AURKA
909853,EXOSC6,APC2
909854,EXOSC6,BCL6
909855,EXOSC6,BICD2
909856,EXOSC6,BIRC3
909857,EXOSC6,C1D
909858,EXOSC6,C1QBP
909859,EXOSC6,CCNF
909860,EXOSC6,CEP250
909861,EXOSC6,CFTR
909862,EXOSC6,CHPF
909863,EXOSC6,CUL3
909864,EXOSC6,DCP1B
909865,EXOSC6,DCPS
909866,EXOSC6,DDRGK1
909867,EXOSC6,DIS3L
909868,EXOSC6,DNAJC30
909869,EXOSC6,DUSP13
909870,EXOSC6,E
909871,EXOSC6,EFTUD2
909872,EXOSC6,EIF3I
909873,EXOSC6,EIF4E2
909874,EXOSC6,ELAVL1
909875,EXOSC6,ENG
909876,EXOSC6,ESR2
909877,EXOSC6,ESRRA
909878,EXOSC6,EXOSC1
909879,EXOSC6,EXOSC10
909880,EXOSC6,EXOSC2
909881,EXOSC6,EXOSC3
909882,EXOSC6,EXOSC4
909883,EXOSC6,EXOSC5
909884,EXOSC6,EXOSC7
909885,EXOSC6,EXOSC8
909886,EXOSC6,EXOSC9
909887,EXOSC6,EZH2
909888,EXOSC6,ESRRB
909889,EXOSC6,EXOSC1
909890,EXOSC6,EXOSC3
909891,EXOSC6,EXOSC4
909892,EXOSC6,EXOSC6
909893,EXOSC6,FAS
909894,EXOSC6,FBXW7
909895,EXOSC6,FOXA1
909896,EXOSC6,FZR1
909897,EXOSC6,GIGYF2
909898,EXOSC6,GRWD1
909899,EXOSC6,GSE1
909900,EXOSC6,HBS1L
909901,EXOSC6,HDGF
909902,EXOSC6,HIST1H2BG
909903,EXOSC6,HIST1H4A
909904,EXOSC6,IFI16
909905,EXOSC6,KSR1
909906,EXOSC6,LARP7
909907,EXOSC6,LSM1
909908,EXOSC6,LSM7
909909,EXOSC6,LSM8
909910,EXOSC6,MAN2C1
909911,EXOSC6,MCF2L2
909912,EXOSC6,MDM2
909913,EXOSC6,MIF4GD
909914,EXOSC6,MNDA
909915,EXOSC6,MOCS3
909916,EXOSC6,MPHOSPH6
909917,EXOSC6,MRPL22
909918,EXOSC6,MRPL4
909919,EXOSC6,MRPS18B
909920,EXOSC6,MIB1
909921,EXOSC6,NDUFA13
909922,EXOSC6,NFX1
909923,EXOSC6,NUDT21
909924,EXOSC6,NANOG
909925,EXOSC6,OBSL1
909926,EXOSC6,PAGE4
909927,EXOSC6,PELO
909928,EXOSC6,PHF10
909929,EXOSC6,PLEKHA4
909930,EXOSC6,PRMT1
909931,EXOSC6,PSMA1
909932,EXOSC6,PSMA2
909933,EXOSC6,PSMA3
909934,EXOSC6,PSMA5
909935,EXOSC6,PSMA6
909936,EXOSC6,PSMB1
909937,EXOSC6,RAB3GAP2
909938,EXOSC6,RBM7
909939,EXOSC6,RECQL4
909940,EXOSC6,RIT1
909941,EXOSC6,RPL35
909942,EXOSC6,SKIV2L2
909943,EXOSC6,SNRNP70
909944,EXOSC6,SOD1
909945,EXOSC6,SOX2
909946,EXOSC6,SRSF3
909947,EXOSC6,THOP1
909948,EXOSC6,TRIM5
909949,EXOSC6,TUFM
909950,EXOSC6,UPF2
909951,EXOSC6,WWP2
909952,EXOSC6,WDTC1
909953,EXOSC6,XRN1
909954,EXOSC6,ZC3H18
909955,EXOSC6,ZCCHC8
909956,EXOSC6,ZFP36
909957,EXOSC6,NSP2
909958,EXOSC6,NSP8
909959,EXOSC6,NSP9
915840,FAM118A,AIDA
915841,FAM118A,ATOX1
915842,FAM118A,BAG3
915843,FAM118A,CDC37
915844,FAM118A,DCDC2
915845,FAM118A,FAM118B
915846,FAM118A,GCD7
915847,FAM118A,GLRX3
915848,FAM118A,LNX1
915849,FAM118A,MOB1A
915850,FAM118A,MOB3C
915851,FAM118A,RNF4
915852,FAM118A,SDCBP
915853,FAM118A,TAE1
915854,FAM118A,TNFSF13B
915855,FAM118A,TYROBP
915856,FAM118A,UBE2I
915857,FAM118A,WDR4
915858,FAM118A,YLR108C
915859,FAM118A,ZNF451
916892,FAM133B,APP
916893,FAM133B,ATG16L1
916894,FAM133B,ATR
916895,FAM133B,ATG16L1
916896,FAM133B,C20ORF197
916897,FAM133B,C6ORF201
916898,FAM133B,CDK2
916899,FAM133B,DDX58
916900,FAM133B,ESR1
916901,FAM133B,FAM133A
916902,FAM133B,FAM133B
916903,FAM133B,GNL2
916904,FAM133B,HCVGP1
916905,FAM133B,HECW2
916906,FAM133B,MYC
916907,FAM133B,MYCN
916908,FAM133B,NR2C2
916909,FAM133B,PEA15
916910,FAM133B,PPP4R2
916911,FAM133B,RAD18
916912,FAM133B,RRP15
916913,FAM133B,RSF1
916914,FAM133B,S100P
916915,FAM133B,TP53
916916,FAM133B,TSNAX
916917,FAM133B,YAP1
916918,FAM133B,ENV
917104,FAM151B,TRIM15
918253,FAM189A2,ABCA3
918254,FAM189A2,AGPAT3
918255,FAM189A2,ANKRD13A
918256,FAM189A2,ANKRD13D
918257,FAM189A2,ANO6
918258,FAM189A2,BAG3
918259,FAM189A2,C1ORF43
918260,FAM189A2,CALCOCO2
918261,FAM189A2,CAPN15
918262,FAM189A2,CHPT1
918263,FAM189A2,CHRNA5
918264,FAM189A2,CLDND1
918265,FAM189A2,CTDNEP1
918266,FAM189A2,CUEDC1
918267,FAM189A2,CYP51A1
918268,FAM189A2,DCAKD
918269,FAM189A2,DNAJC1
918270,FAM189A2,EPHX1
918271,FAM189A2,FAM189B
918272,FAM189A2,FAM8A1
918273,FAM189A2,FZD2
918274,FAM189A2,FAM189A2
918275,FAM189A2,GHDC
918276,FAM189A2,GJA1
918277,FAM189A2,GJC1
918278,FAM189A2,GRAMD1A
918279,FAM189A2,HECW2
918280,FAM189A2,HERC3
918281,FAM189A2,HMGCR
918282,FAM189A2,ITCH
918283,FAM189A2,KCNG1
918284,FAM189A2,KLHL20
918285,FAM189A2,KLF5
918286,FAM189A2,LGR4
918287,FAM189A2,LPHN1
918288,FAM189A2,NEDD4
918289,FAM189A2,NEDD4L
918290,FAM189A2,OPTN
918291,FAM189A2,PCNXL3
918292,FAM189A2,PDE3B
918293,FAM189A2,PDZD8
918294,FAM189A2,PIGA
918295,FAM189A2,RHBDD1
918296,FAM189A2,RHBDD3
918297,FAM189A2,RHBDF2
918298,FAM189A2,SFN
918299,FAM189A2,SIDT2
918300,FAM189A2,SLC12A2
918301,FAM189A2,SLC12A4
918302,FAM189A2,SLC12A6
918303,FAM189A2,SLC12A9
918304,FAM189A2,SLC26A2
918305,FAM189A2,SLC27A3
918306,FAM189A2,SLC40A1
918307,FAM189A2,SLC9A1
918308,FAM189A2,SOAT1
918309,FAM189A2,SPTLC2
918310,FAM189A2,ST7
918311,FAM189A2,STAM2
918312,FAM189A2,STXBP4
918313,FAM189A2,SALL1
918314,FAM189A2,TAX1BP1
918315,FAM189A2,TBC1D15
918316,FAM189A2,TBL2
918317,FAM189A2,TMEM179B
918318,FAM189A2,TMEM259
918319,FAM189A2,TMEM63A
918320,FAM189A2,TMPPE
918321,FAM189A2,TRIM32
918322,FAM189A2,TTYH3
918323,FAM189A2,TYW1
918324,FAM189A2,UBQLN1
918325,FAM189A2,UBXN1
918326,FAM189A2,UPK3BL
918327,FAM189A2,WRAP73
918328,FAM189A2,WWOX
918329,FAM189A2,WWP1
918330,FAM189A2,WWP2
918331,FAM189A2,YWHAB
918332,FAM189A2,YWHAE
918333,FAM189A2,YWHAG
918334,FAM189A2,YWHAQ
918335,FAM189A2,YWHAZ
919328,FAM210B,ARL2BP
919329,FAM210B,ATP6V0B
919330,FAM210B,ATP6V0C
919331,FAM210B,ATP6V0D1
919332,FAM210B,BCL2L13
919333,FAM210B,BET1
919334,FAM210B,C1GALT1
919335,FAM210B,C1ORF95
919336,FAM210B,C4ORF32
919337,FAM210B,C5ORF46
919338,FAM210B,CCDC167
919339,FAM210B,CD300C
919340,FAM210B,CD3D
919341,FAM210B,CD53
919342,FAM210B,CD63
919343,FAM210B,CLDND2
919344,FAM210B,CMTM8
919345,FAM210B,CNIH3
919346,FAM210B,CRELD1
919347,FAM210B,CYB5B
919348,FAM210B,CYB5R3
919349,FAM210B,CYP4F2
919350,FAM210B,EIF2B5
919351,FAM210B,EMP3
919352,FAM210B,FIS1
919353,FAM210B,FSTL1
919354,FAM210B,FXYD6-FXYD2
919355,FAM210B,GIMAP5
919356,FAM210B,HCST
919357,FAM210B,HEXB
919358,FAM210B,HMOX1
919359,FAM210B,HMOX2
919360,FAM210B,HTR2C
919361,FAM210B,IER3IP1
919362,FAM210B,IFITM3
919363,FAM210B,LNPEP
919364,FAM210B,LPAR1
919365,FAM210B,LPAR3
919366,FAM210B,MFF
919367,FAM210B,MS4A13
919368,FAM210B,NINJ2
919369,FAM210B,NKG7
919370,FAM210B,ORMDL2
919371,FAM210B,OTOP3
919372,FAM210B,PCDHA8
919373,FAM210B,PLP2
919374,FAM210B,PPAPDC2
919375,FAM210B,RAMP2
919376,FAM210B,REEP5
919377,FAM210B,REEP6
919378,FAM210B,RPRM
919379,FAM210B,RTN1
919380,FAM210B,RTN4
919381,FAM210B,RTP2
919382,FAM210B,SERP1
919383,FAM210B,SERP2
919384,FAM210B,SLC16A13
919385,FAM210B,SLC30A2
919386,FAM210B,SLC30A8
919387,FAM210B,SLC35B4
919388,FAM210B,SLC35G1
919389,FAM210B,SMCO4
919390,FAM210B,SMIM1
919391,FAM210B,STX6
919392,FAM210B,STX7
919393,FAM210B,SYNJ2BP
919394,FAM210B,TF
919395,FAM210B,TFRC
919396,FAM210B,TIMM23
919397,FAM210B,TIMM8A
