,g1,g2
378915,RANBP10,TULP3
378916,RANBP10,TUBB1
378917,RANBP10,UFL1
378918,RANBP10,WBP5
378919,RANBP10,WDR26
378920,RANBP10,WNT10A
378921,RANBP10,YPEL5
378922,RANBP10,YPEL5
378923,RANBP10,NSP4AB
384191,RB1,AATF
384192,RB1,ABL1
384193,RB1,ACD
384194,RB1,AHR
384195,RB1,ANAPC2
384196,RB1,ANKRD52
384197,RB1,ANKS1A
384198,RB1,AR
384199,RB1,ARID3B
384200,RB1,ARID4A
384201,RB1,ARNT
384202,RB1,ATF2
384203,RB1,ATP5J
384204,RB1,AURKB
384205,RB1,ABT1
384206,RB1,AJUBA
384207,RB1,ARNT
384208,RB1,B3GAT1
384209,RB1,BAAT
384210,RB1,BAG1
384211,RB1,BAG6
384212,RB1,BCR
384213,RB1,BRCA1
384214,RB1,BRD4
384215,RB1,BRF1
384216,RB1,BRF1
384217,RB1,C2CD4B
384218,RB1,C3ORF62
384219,RB1,C9ORF156
384220,RB1,CASP10
384221,RB1,CASP3
384222,RB1,CASP6
384223,RB1,CASP7
384224,RB1,CASP8
384225,RB1,CASP9
384226,RB1,CBX1
384227,RB1,CBX3
384228,RB1,CBX4
384229,RB1,CBX5
384230,RB1,CCAR1
384231,RB1,CCDC180
384232,RB1,CCL19
384233,RB1,CCNA1
384234,RB1,CCNA2
384235,RB1,CCNB1
384236,RB1,CCNC
384237,RB1,CCND1
384238,RB1,CCND2
384239,RB1,CCND3
384240,RB1,CCNE1
384241,RB1,CCNT1
384242,RB1,CCNT2
384243,RB1,CDC16
384244,RB1,CDC27
384245,RB1,CDK1
384246,RB1,CDK13
384247,RB1,CDK14
384248,RB1,CDK2
384249,RB1,CDK3
384250,RB1,CDK4
384251,RB1,CDK5
384252,RB1,CDK6
384253,RB1,CDK9
384254,RB1,CDKN1A
384255,RB1,CDKN1C
384256,RB1,CEBPA
384257,RB1,CEBPB
384258,RB1,CEBPD
384259,RB1,CEBPE
384260,RB1,CHEK1
384261,RB1,CHEK2
384262,RB1,CHN2
384263,RB1,CIC
384264,RB1,CITED1
384265,RB1,CLNK
384266,RB1,COMMD5
384267,RB1,COQ2
384268,RB1,CORO2A
384269,RB1,CREG1
384270,RB1,CSNK2A1
384271,RB1,CSNK2A2
384272,RB1,CTBP1
384273,RB1,CTBP2
384274,RB1,CTSV
384275,RB1,CUL3
384276,RB1,CUX1
384277,RB1,CCND1
384278,RB1,CDK2
384279,RB1,CDK4
384280,RB1,CDK6
384281,RB1,CDK9
384282,RB1,CEBPA
384283,RB1,CEBPB
384284,RB1,CEBPD
384285,RB1,CEBPG
384286,RB1,CLOCK
384287,RB1,CREBBP
384288,RB1,DDX19A
384289,RB1,DGKZ
384290,RB1,DLD
384291,RB1,DNAJA2
384292,RB1,DNMT1
384293,RB1,DNMT3A
384294,RB1,DVL1
384295,RB1,DYRK1A
384296,RB1,DYRK1B
384297,RB1,DEAF1
384298,RB1,DGKZ
384299,RB1,E2F1
384300,RB1,E2F2
384301,RB1,E2F3
384302,RB1,E2F4
384303,RB1,E2F5
384304,RB1,E2F6
384305,RB1,E2F1
384306,RB1,E2F2
384307,RB1,E4F1
384308,RB1,E7
384309,RB1,EBNA1BP2
384310,RB1,EBNA3B
384311,RB1,EID1
384312,RB1,ELMO2
384313,RB1,ENC1
384314,RB1,ENO3
384315,RB1,EP300
384316,RB1,ESR2
384317,RB1,EZH2
384318,RB1,EP300
384319,RB1,EPAS1
384320,RB1,FAM208A
384321,RB1,FANCC
384322,RB1,FAS
384323,RB1,FBP1
384324,RB1,FBP2
384325,RB1,FIE
384326,RB1,FKBP4
384327,RB1,FLT3LG
384328,RB1,FOS
384329,RB1,FOXA3
384330,RB1,FOXK1
384331,RB1,FOXK2
384332,RB1,FOXM1
384333,RB1,FOXO1
384334,RB1,FOXO3
384335,RB1,FRK
384336,RB1,FRS2
384337,RB1,FZR1
384338,RB1,FOS
384339,RB1,GAK
384340,RB1,GALNT12
384341,RB1,GART
384342,RB1,GATA1
384343,RB1,GBE1
384344,RB1,GNB2L1
384345,RB1,GOLPH3
384346,RB1,GRB2
384347,RB1,GTF2H1
384348,RB1,GTF3C2
384349,RB1,GYPA
384350,RB1,HBP1
384351,RB1,HDAC1
384352,RB1,HDAC11
384353,RB1,HDAC2
384354,RB1,HDAC3
384355,RB1,HELZ
384356,RB1,HERC4
384357,RB1,HES1
384358,RB1,HIF1A
384359,RB1,HIST1H2BG
384360,RB1,HIST4H4
384361,RB1,HMGA2
384362,RB1,HMGB1
384363,RB1,HNRNPDL
384364,RB1,HNRNPU
384365,RB1,HSP90AA1
384366,RB1,HSPA8
384367,RB1,HDAC1
384368,RB1,HMGA2
384369,RB1,ID2
384370,RB1,INS
384371,RB1,IRF3
384372,RB1,ID2
384373,RB1,JUN
384374,RB1,JARID2
384375,RB1,KAT2B
384376,RB1,KAT5
384377,RB1,KDM1A
384378,RB1,KDM2A
384379,RB1,KDM4A
384380,RB1,KDM5A
384381,RB1,KDM5B
384382,RB1,KIAA0430
384383,RB1,KLF15
384384,RB1,KLK11
384385,RB1,L3MBTL1
384386,RB1,L3MBTL2
384387,RB1,LDB1
384388,RB1,LEF1
384389,RB1,LIN54
384390,RB1,LIN9
384391,RB1,LMNA
384392,RB1,LMNB1
384393,RB1,LMO2
384394,RB1,LOC488213
384395,RB1,LDB2
384396,RB1,M
384397,RB1,MAGEA11
384398,RB1,MAPK14
384399,RB1,MAPK3
384400,RB1,MAPK8
384401,RB1,MAPT
384402,RB1,MCM4
384403,RB1,MCM6
384404,RB1,MCM7
384405,RB1,MDM2
384406,RB1,MDM4
384407,RB1,MED13
384408,RB1,MED23
384409,RB1,MKRN2
384410,RB1,MNAT1
384411,RB1,MORF4L1
384412,RB1,MORF4L2
384413,RB1,MRFAP1
384414,RB1,MRPS18B
384415,RB1,MSH2
384416,RB1,MYC
384417,RB1,MYCN
384418,RB1,MYOD1
384419,RB1,MGA
384420,RB1,MNDA
384421,RB1,MORF4L1
384422,RB1,MRFAP1
384423,RB1,NCOA6
384424,RB1,NEFM
384425,RB1,NFATC2
384426,RB1,NFIX
384427,RB1,NHLRC2
384428,RB1,NMI
384429,RB1,NOTCH1
384430,RB1,NPEPL1
384431,RB1,NPM1
384432,RB1,NTRK1
384433,RB1,NCOR1
384434,RB1,NEUROD1
384435,RB1,NFIX
384436,RB1,NR4A3
384437,RB1,ORC1
384438,RB1,P4HA1
384439,RB1,PA2G4
384440,RB1,PARP1
384441,RB1,PAX2
384442,RB1,PAX5
384443,RB1,PAX6
384444,RB1,PAX8
384445,RB1,PCGF3
384446,RB1,PCGF6
384447,RB1,PELP1
384448,RB1,PHB
384449,RB1,PIK3R3
384450,RB1,PIN1
384451,RB1,PLA2G12A
384452,RB1,PLEKHA4
384453,RB1,PML
384454,RB1,PNO1
384455,RB1,POLA1
384456,RB1,POLD1
384457,RB1,PPAN
384458,RB1,PPARG
384459,RB1,PPIA
384460,RB1,PPP1CA
384461,RB1,PPP1R26
384462,RB1,PPP1R9B
384463,RB1,PPP2R3C
384464,RB1,PRDM2
384465,RB1,PRKCB
384466,RB1,PRMT2
384467,RB1,PSMA7
384468,RB1,PSMD10
384469,RB1,PURA
384470,RB1,PAX2
384471,RB1,PAX8
384472,RB1,POU2F3
384473,RB1,PPP1CC
384474,RB1,PRKCB
384475,RB1,PRMT2
384476,RB1,PSMD10
384477,RB1,RABGAP1L
384478,RB1,RAF1
384479,RB1,RASA1
384480,RB1,RBAK
384481,RB1,RBBP4
384482,RB1,RBBP5
384483,RB1,RBBP6
384484,RB1,RBBP7
384485,RB1,RBBP8
384486,RB1,RBBP9
384487,RB1,RBM26
384488,RB1,RFC1
384489,RB1,RFC5
384490,RB1,RFPL2
384491,RB1,RIN1
384492,RB1,RING1
384493,RB1,RINT1
384494,RB1,RLIM
384495,RB1,RNF123
384496,RB1,RNF4
384497,RB1,RNF40
384498,RB1,RPA2
384499,RB1,RPRD1B
384500,RB1,RPS6KB1
384501,RB1,RUNX2
384502,RB1,RARG
384503,RB1,RB1
384504,RB1,RBAK
384505,RB1,RBL1
384506,RB1,RBL2
384507,RB1,RBPJL
384508,RB1,RCOR2
384509,RB1,RUNX2
384510,RB1,SAP130
384511,RB1,SEPT11
384512,RB1,SERPINB2
384513,RB1,SHC1
384514,RB1,SIRT1
384515,RB1,SIRT7
384516,RB1,SKI
384517,RB1,SKIL
384518,RB1,SKP2
384519,RB1,SMARCA2
384520,RB1,SMARCA4
384521,RB1,SMYD2
384522,RB1,SNAPC1
384523,RB1,SNAPC3
384524,RB1,SNW1
384525,RB1,SP1
384526,RB1,SPI1
384527,RB1,STAC2
384528,RB1,STAT1
384529,RB1,STAT3
384530,RB1,STAT6
384531,RB1,STX17
384532,RB1,SUV39H1
384533,RB1,SV40GP6
384534,RB1,SIN3A
384535,RB1,SMARCA4
384536,RB1,SMYD2
384537,RB1,SNAPC1
384538,RB1,SUV420H1
384539,RB1,SUV420H2
384540,RB1,TADA1
384541,RB1,TAF1
384542,RB1,TAF5L
384543,RB1,TAL1
384544,RB1,TARDBP
384545,RB1,TBP
384546,RB1,TCF3
384547,RB1,TERF2IP
384548,RB1,TFAP2A
384549,RB1,TFDP1
384550,RB1,TFDP2
384551,RB1,TFDP3
384552,RB1,TGM2
384553,RB1,THOC1
384554,RB1,TMPO
384555,RB1,TOP2A
384556,RB1,TP53
384557,RB1,TP73
384558,RB1,TRAP1
384559,RB1,TRIM27
384560,RB1,TRIP11
384561,RB1,TUBA1A
384562,RB1,TFDP1
384563,RB1,TTC23
384564,RB1,UBE2I
384565,RB1,UBL4A
384566,RB1,UBR4
384567,RB1,UBTF
384568,RB1,UCHL1
384569,RB1,UHRF1
384570,RB1,UHRF2
384571,RB1,UL122
384572,RB1,UMPS
384573,RB1,UNC13D
384574,RB1,USP4
384575,RB1,USP7
384576,RB1,UBTF
384577,RB1,VDR
384578,RB1,VGLL3
384579,RB1,WEE1
384580,RB1,WWTR1
384581,RB1,XPA
384582,RB1,YY1
384583,RB1,YAP1
384584,RB1,ZBTB16
384585,RB1,ZBTB7A
384586,RB1,ZFPM1
384587,RB1,NSP5
384588,RB1,VIRF-1
388012,RCOR1,ACTB
388013,RCOR1,ACTR1A
388014,RCOR1,AHCYL1
388015,RCOR1,AMPD2
388016,RCOR1,ANKHD1
388017,RCOR1,AR
388018,RCOR1,ARID4A
388019,RCOR1,ARNTL
388020,RCOR1,ARRDC1
388021,RCOR1,ASAH1
388022,RCOR1,B4GALT2
388023,RCOR1,B9D2
388024,RCOR1,BCL3
388025,RCOR1,BCOR
388026,RCOR1,BRD4
388027,RCOR1,BZW1
388028,RCOR1,C9ORF78
388029,RCOR1,CASP8AP2
388030,RCOR1,CBX1
388031,RCOR1,CCDC132
388032,RCOR1,CCDC93
388033,RCOR1,CCHCR1
388034,RCOR1,CCND1
388035,RCOR1,CEP131
388036,RCOR1,CEP135
388037,RCOR1,CHD3
388038,RCOR1,CHD4
388039,RCOR1,CIC
388040,RCOR1,CLOCK
388041,RCOR1,CRYAA
388042,RCOR1,CSNK2A1
388043,RCOR1,CSNK2A2
388044,RCOR1,CTBP1
388045,RCOR1,CTBP2
388046,RCOR1,CUL3
388047,RCOR1,CUL4B
388048,RCOR1,CBX1
388049,RCOR1,DCAF12L2
388050,RCOR1,DDX46
388051,RCOR1,DNAJA1
388052,RCOR1,DNAJC6
388053,RCOR1,DOK4
388054,RCOR1,DYNLL1
388055,RCOR1,DYNLL2
388056,RCOR1,DZIP3
388057,RCOR1,DYNLL1
388058,RCOR1,ECE2
388059,RCOR1,EHMT1
388060,RCOR1,EHMT2
388061,RCOR1,EMD
388062,RCOR1,EML4
388063,RCOR1,ESCO2
388064,RCOR1,ESR2
388065,RCOR1,EZH2
388066,RCOR1,ESRRB
388067,RCOR1,FAM110D
388068,RCOR1,FAM169A
388069,RCOR1,FBXW7
388070,RCOR1,FGF1
388071,RCOR1,FHL2
388072,RCOR1,FLII
388073,RCOR1,FNBP1
388074,RCOR1,FOXK2
388075,RCOR1,FOXP3
388076,RCOR1,GATA2
388077,RCOR1,GATA3
388078,RCOR1,GATAD2A
388079,RCOR1,GFI1
388080,RCOR1,GFI1B
388081,RCOR1,GIT2
388082,RCOR1,GOLGA2
388083,RCOR1,GOLGA3
388084,RCOR1,GOLGA5
388085,RCOR1,GPS2
388086,RCOR1,GRIPAP1
388087,RCOR1,GSE1
388088,RCOR1,GSPT1
388089,RCOR1,GTF2I
388090,RCOR1,H2AFX
388091,RCOR1,H2AFY
388092,RCOR1,H2AFZ
388093,RCOR1,HAUS6
388094,RCOR1,HDAC1
388095,RCOR1,HDAC2
388096,RCOR1,HDAC3
388097,RCOR1,HDGF
388098,RCOR1,HIST1H2BG
388099,RCOR1,HIST1H3A
388100,RCOR1,HIST1H4A
388101,RCOR1,HIST2H2BE
388102,RCOR1,HIST3H3
388103,RCOR1,HMG20A
388104,RCOR1,HMG20B
388105,RCOR1,HMGA1
388106,RCOR1,HMGN5
388107,RCOR1,HNF1B
388108,RCOR1,HNRNPU
388109,RCOR1,HSPA1A
388110,RCOR1,HSPA4
388111,RCOR1,ITFG1
388112,RCOR1,KBTBD4
388113,RCOR1,KDM1A
388114,RCOR1,KDM5B
388115,RCOR1,KIAA1429
388116,RCOR1,KLF12
388117,RCOR1,KLF3
388118,RCOR1,KPNA2
388119,RCOR1,KDM1A
388120,RCOR1,LAMB2
388121,RCOR1,LLGL2
388122,RCOR1,LMNB1
388123,RCOR1,LRRFIP1
388124,RCOR1,LTF
388125,RCOR1,MATR3
388126,RCOR1,MAX
388127,RCOR1,MBD2
388128,RCOR1,MBD3
388129,RCOR1,MECP2
388130,RCOR1,MED12
388131,RCOR1,MED23
388132,RCOR1,MED28
388133,RCOR1,MIER1
388134,RCOR1,MKI67
388135,RCOR1,MSH6
388136,RCOR1,MTA1
388137,RCOR1,MTA2
388138,RCOR1,MTA3
388139,RCOR1,MYC
388140,RCOR1,MYH10
388141,RCOR1,MYH9
388142,RCOR1,MYT1
388143,RCOR1,NCAPD2
388144,RCOR1,NCAPG
388145,RCOR1,NCAPH
388146,RCOR1,NCKAP5L
388147,RCOR1,NCOR1
388148,RCOR1,NCOR2
388149,RCOR1,NFATC2
388150,RCOR1,NFIB
388151,RCOR1,NINL
388152,RCOR1,NKX2-1
388153,RCOR1,NPM1
388154,RCOR1,NR2C1
388155,RCOR1,NR2E1
388156,RCOR1,NR3C1
388157,RCOR1,NUCKS1
388158,RCOR1,NUF2
388159,RCOR1,NUMA1
388160,RCOR1,OBFC1
388161,RCOR1,OIP5
388162,RCOR1,ORF3
388163,RCOR1,OTUD4
388164,RCOR1,OVOL2
388165,RCOR1,PAX7
388166,RCOR1,PDGFRL
388167,RCOR1,PHF13
388168,RCOR1,PHF21A
388169,RCOR1,PHF21B
388170,RCOR1,PHIP
388171,RCOR1,PHLDB3
388172,RCOR1,PKN3
388173,RCOR1,PPP1R12A
388174,RCOR1,PPP6R3
388175,RCOR1,PRDM1
388176,RCOR1,PRDM16
388177,RCOR1,PRMT1
388178,RCOR1,PSMD9
388179,RCOR1,PTRF
388180,RCOR1,QPRT
388181,RCOR1,RABEP1
388182,RCOR1,RABGAP1L
388183,RCOR1,RABGEF1
388184,RCOR1,RANBP9
388185,RCOR1,RBBP4
388186,RCOR1,RBBP7
388187,RCOR1,RBPJ
388188,RCOR1,RCOR3
388189,RCOR1,RECQL4
388190,RCOR1,REST
388191,RCOR1,RL2
388192,RCOR1,RPRD1A
388193,RCOR1,RPS23
388194,RCOR1,RREB1
388195,RCOR1,RUVBL1
388196,RCOR1,RUVBL2
388197,RCOR1,RCOR1
388198,RCOR1,SAP18
388199,RCOR1,SCLT1
388200,RCOR1,SEPSECS
388201,RCOR1,SERPINH1
388202,RCOR1,SFMBT1
388203,RCOR1,SIN3A
388204,RCOR1,SMARCA4
388205,RCOR1,SMARCA5
388206,RCOR1,SMARCB1
388207,RCOR1,SMARCC1
388208,RCOR1,SMARCC2
388209,RCOR1,SMARCE1
388210,RCOR1,SMC2
388211,RCOR1,SMC4
388212,RCOR1,SMEK1
388213,RCOR1,SNAI1
388214,RCOR1,SOCS6
388215,RCOR1,SOX2
388216,RCOR1,SOX5
388217,RCOR1,SOX6
388218,RCOR1,SP1
388219,RCOR1,SP100
388220,RCOR1,SP7
388221,RCOR1,SPAG9
388222,RCOR1,SPEN
388223,RCOR1,SPTAN1
388224,RCOR1,SQSTM1
388225,RCOR1,SUB1
388226,RCOR1,SUMO2
388227,RCOR1,SUZ12
388228,RCOR1,T
388229,RCOR1,TAF1
388230,RCOR1,TAL1
388231,RCOR1,TBL1X
388232,RCOR1,TBL1XR1
388233,RCOR1,TCF3
388234,RCOR1,TCF4
388235,RCOR1,TERF2IP
388236,RCOR1,TEX19
388237,RCOR1,TFPT
388238,RCOR1,THAP11
388239,RCOR1,TLX1
388240,RCOR1,TLX3
388241,RCOR1,TNPO2
388242,RCOR1,TP53BP1
388243,RCOR1,TPM3
388244,RCOR1,TRIM25
388245,RCOR1,TRIM28
388246,RCOR1,TRIM66
388247,RCOR1,TRIP4
388248,RCOR1,TSSC1
388249,RCOR1,TUBA1B
388250,RCOR1,TUFT1
388251,RCOR1,TNIK
388252,RCOR1,UBR5
388253,RCOR1,UHRF2
388254,RCOR1,USP15
388255,RCOR1,VARS
388256,RCOR1,VCP
388257,RCOR1,VPS33A
388258,RCOR1,VPS51
388259,RCOR1,VPS53
388260,RCOR1,VTA1
388261,RCOR1,WDHD1
388262,RCOR1,YEATS4
388263,RCOR1,YTHDC1
388264,RCOR1,ZBTB5
388265,RCOR1,ZMYM2
388266,RCOR1,ZMYM3
388267,RCOR1,ZMYM4
388268,RCOR1,ZMYND8
388269,RCOR1,ZNF174
388270,RCOR1,ZNF217
388271,RCOR1,ZNF516
388272,RCOR1,ZNF524
388273,RCOR1,ZNF592
388274,RCOR1,ZNF827
388275,RCOR1,ZSCAN5A
393935,RBM14,ABI1
393936,RBM14,ACIN1
393937,RBM14,ADAR
393938,RBM14,AGR2
393939,RBM14,AIMP2
393940,RBM14,AKAP8
393941,RBM14,AKAP9
393942,RBM14,ALG13
393943,RBM14,AMBRA1
393944,RBM14,ANKRD55
393945,RBM14,ANLN
393946,RBM14,ANXA2
393947,RBM14,AP3B1
393948,RBM14,AR
393949,RBM14,ARAF
393950,RBM14,ARL16
393951,RBM14,ARL4D
393952,RBM14,ARMC5
393953,RBM14,ATG16L1
393954,RBM14,ATN1
393955,RBM14,ATRX
393956,RBM14,AURKB
393957,RBM14,AUTS2
393958,RBM14,ATG16L1
393959,RBM14,ATXN1
393960,RBM14,BAG4
393961,RBM14,BCAS2
393962,RBM14,BET1
393963,RBM14,BIRC2
393964,RBM14,BIRC3
393965,RBM14,BMI1
393966,RBM14,BPLF1
393967,RBM14,BPNT1
393968,RBM14,BRCA1
393969,RBM14,BRD4
393970,RBM14,BTF3
393971,RBM14,BBS5
393972,RBM14,BTF3
393973,RBM14,CAND1
393974,RBM14,CANX
393975,RBM14,CAPZB
393976,RBM14,CASK
393977,RBM14,CBFB
393978,RBM14,CCAR2
393979,RBM14,CCDC8
393980,RBM14,CDC37
393981,RBM14,CDK14
393982,RBM14,CDK15
393983,RBM14,CDK9
393984,RBM14,CEP250
393985,RBM14,CEP55
393986,RBM14,CHD3
393987,RBM14,CHD4
393988,RBM14,CHMP4B
393989,RBM14,CHMP4C
393990,RBM14,CIT
393991,RBM14,CLASP1
393992,RBM14,CLEC4D
393993,RBM14,CLEC4E
393994,RBM14,CLPB
393995,RBM14,CLTC
393996,RBM14,COPS5
393997,RBM14,COPS6
393998,RBM14,CPEB2
393999,RBM14,CPSF1
394000,RBM14,CPSF2
394001,RBM14,CPSF3
394002,RBM14,CPSF7
394003,RBM14,CRLF3
394004,RBM14,CSTF1
394005,RBM14,CSTF2
394006,RBM14,CSTF3
394007,RBM14,CTBP1
394008,RBM14,CTNNB1
394009,RBM14,CTTN
394010,RBM14,CUL1
394011,RBM14,CUL2
394012,RBM14,CUL3
394013,RBM14,CUL4B
394014,RBM14,CUL7
394015,RBM14,CNN3
394016,RBM14,CPEB4
394017,RBM14,CPSF6
394018,RBM14,CSTF2T
394019,RBM14,DDOST
394020,RBM14,DDRGK1
394021,RBM14,DDX1
394022,RBM14,DDX17
394023,RBM14,DDX20
394024,RBM14,DDX3X
394025,RBM14,DDX5
394026,RBM14,DDX6
394027,RBM14,DGCR14
394028,RBM14,DHX30
394029,RBM14,DHX9
394030,RBM14,DIS3L
394031,RBM14,DISC1
394032,RBM14,DLD
394033,RBM14,DMRTB1
394034,RBM14,DPF2
394035,RBM14,DROSHA
394036,RBM14,DTX2
394037,RBM14,DYNLT1
394038,RBM14,DYRK2
394039,RBM14,DAO
394040,RBM14,DDX18
394041,RBM14,E
394042,RBM14,EAF1
394043,RBM14,ECT2
394044,RBM14,EED
394045,RBM14,EEF1D
394046,RBM14,EFTUD2
394047,RBM14,EIF2AK1
394048,RBM14,EIF3M
394049,RBM14,EIF4A3
394050,RBM14,EIF6
394051,RBM14,ELAVL1
394052,RBM14,EP300
394053,RBM14,ESR1
394054,RBM14,EXOSC1
394055,RBM14,EXOSC5
394056,RBM14,EXOSC7
394057,RBM14,EXOSC8
394058,RBM14,EZH2
394059,RBM14,EED
394060,RBM14,ELF5
394061,RBM14,FANCD2
394062,RBM14,FARSA
394063,RBM14,FBXO7
394064,RBM14,FBXW7
394065,RBM14,FGF11
394066,RBM14,FHIT
394067,RBM14,FIP1L1
394068,RBM14,FMR1
394069,RBM14,FN1
394070,RBM14,FTSJ3
394071,RBM14,FURIN
394072,RBM14,FUS
394073,RBM14,FXR2
394074,RBM14,FZR1
394075,RBM14,FANCD2
394076,RBM14,FIP1L1
394077,RBM14,FUBP3
394078,RBM14,FUS
394079,RBM14,FZR1
394080,RBM14,GAK
394081,RBM14,GEMIN5
394082,RBM14,GPRASP2
394083,RBM14,GRB7
394084,RBM14,GRIA4
394085,RBM14,GTSE1
394086,RBM14,GRB2
394087,RBM14,GSPT2
394088,RBM14,HCVGP1
394089,RBM14,HDAC11
394090,RBM14,HDAC2
394091,RBM14,HDAC5
394092,RBM14,HDAC6
394093,RBM14,HDAC9
394094,RBM14,HEXIM1
394095,RBM14,HIST1H4A
394096,RBM14,HNRNPA0
394097,RBM14,HNRNPA1
394098,RBM14,HNRNPA2B1
394099,RBM14,HNRNPA3
394100,RBM14,HNRNPC
394101,RBM14,HNRNPDL
394102,RBM14,HNRNPH1
394103,RBM14,HNRNPH2
394104,RBM14,HNRNPH3
394105,RBM14,HNRNPK
394106,RBM14,HNRNPL
394107,RBM14,HNRNPM
394108,RBM14,HNRNPR
394109,RBM14,HNRNPU
394110,RBM14,HOMER3
394111,RBM14,HOOK1
394112,RBM14,HOOK3
394113,RBM14,HP1BP3
394114,RBM14,HSPA1B
394115,RBM14,HSPA5
394116,RBM14,HSPA8
394117,RBM14,HNRNPA3
394118,RBM14,HNRNPF
394119,RBM14,HNRNPK
394120,RBM14,IFI16
394121,RBM14,IFITM1
394122,RBM14,IFITM3
394123,RBM14,IGF2BP1
394124,RBM14,IGF2BP3
394125,RBM14,IK
394126,RBM14,ILF2
394127,RBM14,ILF3
394128,RBM14,INO80B
394129,RBM14,INS
394130,RBM14,ITFG1
394131,RBM14,ITGA4
394132,RBM14,ITPA
394133,RBM14,IGF2BP2
394134,RBM14,KAT5
394135,RBM14,KDF1
394136,RBM14,KHDRBS1
394137,RBM14,KHDRBS2
394138,RBM14,KIF14
394139,RBM14,KIF20A
394140,RBM14,KIF23
394141,RBM14,KIF7
394142,RBM14,KIFAP3
394143,RBM14,KLC4
394144,RBM14,KRT31
394145,RBM14,KRTCAP2
394146,RBM14,LARP7
394147,RBM14,LEMD3
394148,RBM14,LMNA
394149,RBM14,LONP1
394150,RBM14,LSM5
394151,RBM14,M
394152,RBM14,MACF1
394153,RBM14,MAFB
394154,RBM14,MAGOH
394155,RBM14,MAP1LC3B
394156,RBM14,MAPK15
394157,RBM14,MATR3
394158,RBM14,MCC
394159,RBM14,MCM2
394160,RBM14,MECOM
394161,RBM14,MED23
394162,RBM14,MED4
394163,RBM14,METTL14
394164,RBM14,MFAP1
394165,RBM14,MIF
394166,RBM14,MIR1-1
394167,RBM14,MIR1-2
394168,RBM14,MIR106A
394169,RBM14,MIR106B
394170,RBM14,MIR107
394171,RBM14,MIR10B
394172,RBM14,MIR122
394173,RBM14,MIR128-1
394174,RBM14,MIR128-2
394175,RBM14,MIR138-1
394176,RBM14,MIR138-2
394177,RBM14,MIR140
394178,RBM14,MIR141
394179,RBM14,MIR143
394180,RBM14,MIR145
394181,RBM14,MIR155
394182,RBM14,MIR15A
394183,RBM14,MIR15B
394184,RBM14,MIR16-1
394185,RBM14,MIR16-2
394186,RBM14,MIR17
394187,RBM14,MIR18A
394188,RBM14,MIR18B
394189,RBM14,MIR199A1
394190,RBM14,MIR199A2
394191,RBM14,MIR19A
394192,RBM14,MIR19B1
394193,RBM14,MIR19B2
394194,RBM14,MIR200A
394195,RBM14,MIR200B
394196,RBM14,MIR200C
394197,RBM14,MIR205
394198,RBM14,MIR206
394199,RBM14,MIR20A
394200,RBM14,MIR20B
394201,RBM14,MIR21
394202,RBM14,MIR214
394203,RBM14,MIR221
394204,RBM14,MIR222
394205,RBM14,MIR25
394206,RBM14,MIR29A
394207,RBM14,MIR29B1
394208,RBM14,MIR29B2
394209,RBM14,MIR29C
394210,RBM14,MIR31
394211,RBM14,MIR34A
394212,RBM14,MIR34B
394213,RBM14,MIR34C
394214,RBM14,MIR363
394215,RBM14,MIR429
394216,RBM14,MIR451A
394217,RBM14,MIR7-1
394218,RBM14,MIR7-2
394219,RBM14,MIR7-3
394220,RBM14,MIR9-1
394221,RBM14,MIR9-2
394222,RBM14,MIR9-3
394223,RBM14,MIR92A1
394224,RBM14,MIR92A2
394225,RBM14,MIR93
394226,RBM14,MIR98
394227,RBM14,MIRLET7A1
394228,RBM14,MIRLET7A2
394229,RBM14,MIRLET7A3
394230,RBM14,MIRLET7B
394231,RBM14,MIRLET7C
394232,RBM14,MIRLET7D
394233,RBM14,MIRLET7E
394234,RBM14,MIRLET7F1
394235,RBM14,MIRLET7F2
394236,RBM14,MIRLET7G
394237,RBM14,MIRLET7I
394238,RBM14,MLEC
394239,RBM14,MOB2
394240,RBM14,MOV10
394241,RBM14,MREG
394242,RBM14,MRPS15
394243,RBM14,MTA2
394244,RBM14,MYC
394245,RBM14,MYCN
394246,RBM14,MYO19
394247,RBM14,MYO1C
394248,RBM14,MRPL13
394249,RBM14,NAA15
394250,RBM14,NAF1
394251,RBM14,NCOA5
394252,RBM14,NCOA6
394253,RBM14,NDEL1
394254,RBM14,NFKBID
394255,RBM14,NFX1
394256,RBM14,NIN
394257,RBM14,NIP7
394258,RBM14,NKRF
394259,RBM14,NKX2-1
394260,RBM14,NOA1
394261,RBM14,NONO
394262,RBM14,NR3C1
394263,RBM14,NRP1
394264,RBM14,NTRK1
394265,RBM14,NUP35
394266,RBM14,NUP93
394267,RBM14,NUPR1
394268,RBM14,NXF1
394269,RBM14,NANOG
394270,RBM14,NDEL1
394271,RBM14,NONO
394272,RBM14,OBSL1
394273,RBM14,OGT
394274,RBM14,OLA1
394275,RBM14,ORF10
394276,RBM14,ORF3
394277,RBM14,ORF3A
394278,RBM14,ORF3B
394279,RBM14,ORF6
394280,RBM14,ORF7A
394281,RBM14,ORF7B
394282,RBM14,ORF8
394283,RBM14,OTUD4
394284,RBM14,P4HA1
394285,RBM14,PARD6G
394286,RBM14,PARK2
394287,RBM14,PARP1
394288,RBM14,PATL1
394289,RBM14,PCBP1
394290,RBM14,PCBP3
394291,RBM14,PCF11
